id,urlid,url,category
2473,0,http://www.nejm.org/doi/full/10.1056/NEJMe1512928,health
2478,0,http://onlinelibrary.wiley.com/doi/10.1002/cncr.29488/abstract,health
2482,0,http://onlinelibrary.wiley.com/doi/10.1111/1747-0080.12226/abstract,health
2483,0,http://www.mirror.co.uk/news/technology-science/science/orgasmic-mushroom-can-give-women-6605872,health
2547,0,http://online.liebertpub.com/doi/10.1089/ten.TEC.2015.0135,health
2597,0,http://www.science.unsw.edu.au/news/study-synapse-discovery-could-lead-new-treatments-alzheimer%E2%80%99s-disease,health
2606,0,http://online.liebertpub.com/doi/abs/10.1089/ars.2012.5142,health
2688,0,http://longevity3.stanford.edu/blog/2014/10/15/the-consensus-on-the-brain-training-industry-from-the-scientific-community/,health
2759,0,https://www.abc.net.au/news/2015-11-10/hookworm-larvae-injected-into-coeliacs-gluten-intolerance/6926286,health
2771,0,http://onlinelibrary.wiley.com/doi/10.1002/ca.22655/abstract;jsessionid=26AC0A569C3CB8E12AA68F9F9EF6BD7C.f01t01?systemMessage=Wiley+Online+Library+will+be+unavailable+on+Saturday+7th+November+2015++from+10%3A00-16%3A00+GMT+%2F+05%3A00-11%3A00+EST+%2F+18%3A00-00%3A00+SGT+for+essential+maintenance.++Apologies+for+the+inconvenience.,health
2795,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1505892,health
2842,0,http://online.liebertpub.com/doi/abs/10.1089/fpd.2009.0366,health
2894,0,http://onlinelibrary.wiley.com/doi/10.1111/acel.12432/abstract,health
2913,0,http://online.liebertpub.com/doi/abs/10.1089/jmf.2015.3448,health
2917,0,http://www.bmj.com/content/351/bmj.h6423,health
2933,0,http://onlinelibrary.wiley.com/wol1/doi/10.1002/adfm.201503428/full,health
3038,0,https://www.nature.com/doifinder/10.1038/ncomms10066,health
3079,0,http://www.bmj.com/content/352/bmj.i17,health
3079,1,http://www.bmj.com/content/bmj/suppl/2016/01/27/bmj.i17.DC1/berm028326.ww1_default.pdf,health
3158,0,http://www.tandfonline.com/doi/abs/10.1080/19440049.2014.996789,health
3170,0,http://www.nejm.org/doi/full/10.1056/NEJMoa0805715,health
3188,0,https://dx.doi.org/10.1073/pnas.1524860113,health
3211,0,http://www.nejm.org/doi/full/10.1056/NEJMoa0805715,health
3217,0,http://www.who.int/mediacentre/news/releases/2016/ebola-zero-liberia/en/,health
3299,0,http://www.bmj.com/content/337/bmj.a1344,health
3319,0,http://pubs.acs.org/doi/abs/10.1021/es00040a001,health
3320,0,http://onlinelibrary.wiley.com/doi/10.1002/oby.21381/abstract,health
3324,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1200303,health
3324,1,http://onlinelibrary.wiley.com/doi/10.1038/oby.2008.409/epdf,health
3324,2,http://onlinelibrary.wiley.com/doi/10.1002/oby.21031/abstract,health
3343,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1939-0025.1949.tb05441.x/abstract,health
3357,0,http://qz.com/624830/male-infertility-could-one-day-end-thanks-to-a-scientific-breakthrough-in-mice/,health
3361,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1600651?query=featured_home,health
3371,0,https://www.nature.com/articles/doi:10.1038/nature16965,health
3411,0,http://folia.paru.cas.cz/artkey/fol-201002-0010_toxoplasma_gondii_strain-dependent_effects_on_mouse_behaviour.php,health
3436,0,http://www.tandfonline.com/doi/abs/10.3109/21681805.2014.984326?journalCode=isju20&,health
3483,0,http://www.journalofparasitology.org/doi/abs/10.1645/0022-3395%282002%29088%5B1266%3ACLIIPC%5D2.0.CO%3B2?journalCode=para,health
3497,0,http://www.plosntds.org/article/info%3Adoi%2F10.1371%2Fjournal.pntd.0002249,health
3497,1,https://commons.wikimedia.org/wiki/File:Toxoplasma_gondii.jpg,health
3614,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1513257,health
3645,0,http://onlinelibrary.wiley.com/doi/10.1111/all.12882/abstract,health
3680,0,http://www.bmj.com/content/352/bmj.i1209,health
3729,0,http://www.nejm.org/doi/full/10.1056/nejm199902183400703,health
3749,0,http://www.nejm.org/doi/full/10.1056/NEJMhpr0905723,health
3788,0,https://jezebel.com/5969747/a-scientific-explanation-of-why-we-look-like-shit-when-were-tired,health
3833,0,http://www.tandfonline.com/doi/full/10.3109/10408444.2013.842955,health
3840,0,http://onlinelibrary.wiley.com/doi/10.1002/ajhb.22847/abstract;jsessionid=9B93759028D6CB996B171333E392617E.f01t02,health
4023,0,http://www.swinburne.edu.au/news/latest-news/2016/04/swinburne-research-highlights-the-cognitive-benefits-of-curcumin.php,health
4068,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1728-4457.2016.00105.x/abstract;jsessionid=752AA1E5A34C3B71B0FFB7F740DA665B.f02t04?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,health
4107,0,http://www.nejm.org/doi/full/10.1056/NEJMp1514467?query=TOC,health
4110,0,https://arstechnica.com/science/2016/04/mounting-data-suggest-antibacterial-soaps-do-more-harm-than-good/,health
4110,1,http://pubs.acs.org/doi/abs/10.1021/es501388v,health
4110,2,http://pubs.acs.org/doi/abs/10.1021/acs.est.5b03080,health
4190,0,http://futurism.com/first-3d-bioprinter-can-print-body-parts-large-scale-human-implantation/,health
4268,0,http://www.pharmacyte.com/wp-content/uploads/2015/01/Cellular-Microencapsulation.pdf,health
4306,0,http://www.futuremedicine.com/doi/abs/10.2217/nnm.15.218,health
4309,0,http://www.chm.bris.ac.uk/motm/chilli/capsaicin.htm,health
4313,0,http://www.acs.org/content/acs/en.html,health
4373,0,http://pubs.acs.org/doi/abs/10.1021/acs.macromol.6b00091,health
4453,0,http://www.bmj.com/content/343/bmj.d6387,health
4469,0,https://www.nature.com/articles/doi:10.1038/nature17645,health
4487,0,http://onlinelibrary.wiley.com/doi/10.1002/14651858.CD002123/full,health
4491,0,http://www.bmj.com/content/353/bmj.i2139,health
4506,0,https://www.researchgate.net/publication/236601214_Female_Ejaculation_Orgasm_vs_Coital_Incontinence_A_Systematic_Review,health
4506,1,http://onlinelibrary.wiley.com/doi/10.1111/jsm.12217/abstract,health
4522,0,http://pubs.acs.org/doi/abs/10.1021/jacs.6b02232,health
4563,0,http://onlinelibrary.wiley.com/doi/10.1111/brv.12235/full,health
4564,0,http://www.nejm.org/doi/full/10.1056/NEJMclde1305159#t=article,health
4582,0,http://www.tandfonline.com/doi/abs/10.1080/13548500410001721846?journalCode=cphm20,health
4582,1,http://onlinelibrary.wiley.com/doi/10.1111/j.1559-1816.2000.tb02465.x/abstract,health
4609,0,https://www.nature.com/articles/doi:10.1038/nm.4118,health
4681,0,http://cerealchemistry.aaccnet.org/doi/abs/10.1094/CCHEM.2001.78.1.31?journalCode=cchem,health
4684,0,http://www.tandfonline.com/doi/full/10.1080/13102818.2016.1152163,health
4689,0,https://dx.doi.org/10.1073/pnas.1418490112,health
4755,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1108046#t=article,health
4848,0,http://onlinelibrary.wiley.com/doi/10.1002/ana.24689/full,health
4873,0,http://onlinelibrary.wiley.com/doi/10.1111/add.13477/abstract,health
4887,0,http://scitation.aip.org/content/aip/journal/chaos/26/9/10.1063/1.4954275,health
4891,0,http://journals.ama.org/doi/10.1509/jmr.14.0234,health
4902,0,http://ajp.psychiatryonline.org/doi/abs/10.1176/ajp.152.6.833,health
4950,0,http://onlinelibrary.wiley.com/doi/10.1111/opo.12295/abstract,health
4976,0,http://www.nejm.org/doi/full/10.1056/NEJMp1600448,health
4976,1,http://www.nejm.org/doi/full/10.1056/NEJMoa1504327,health
5117,0,https://www.acs.org/content/acs/en/pressroom/newsreleases/2016/august/selecting-the-right-house-plant-could-improve-indoor-air-animation.html,health
5117,1,https://www.acs.org/content/acs/en/meetings/fall-2016.html,health
5119,0,http://www.annualreviews.org/doi/abs/10.1146/annurev.py.18.090180.001023?journalCode=phyto,health
5175,0,https://dx.doi.org/10.1073/pnas.1604472113,health
5185,0,http://ajph.aphapublications.org/doi/abs/10.2105/AJPH.2012.301103,health
5261,0,http://online.liebertpub.com/doi/abs/10.1089/brain.2013.0166,health
5266,0,http://pubs.acs.org/doi/full/10.1021/acs.estlett.6b00260,health
5266,1,http://pubs.acs.org/doi/abs/10.1021/acs.estlett.6b00260,health
5348,0,https://www.nature.com/articles/doi:10.1038/ng.3623,health
5366,0,http://www.nejm.org/doi/full/10.1056/NEJMc1610613?query=featured_home&,health
5458,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1414850#t=article,health
5489,0,http://onlinelibrary.wiley.com/doi/10.1002/cncr.30245/abstract;jsessionid=96AD6DD07A8BCF910C5F809199AAE313.f03t04,health
5532,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-2982.2007.01396.x/abstract,health
5532,1,http://www.tandfonline.com/doi/abs/10.1185/0300799019117017,health
5557,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2672.2006.03171.x/abstract;jsessionid=DD260BE075427C7B1411BD46A9E89588.f01t02,health
5570,0,http://onlinelibrary.wiley.com/doi/10.1111/pde.12982/full,health
5570,1,http://onlinelibrary.wiley.com/wol1/doi/10.1111/pde.12982/full,health
5580,0,http://onlinelibrary.wiley.com/doi/10.1002/syn.890210207/abstract,health
5599,0,http://www.pnas.org/cgi/doi/10.1073/pnas.1605941113,health
5604,0,https://www.nature.com/news/vipers-mambas-and-taipans-the-escalating-health-crisis-over-snakebites-1.20495,health
5604,1,http://www.bmj.com/content/351/bmj.h5378,health
5613,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0773.1974.tb03315.x/abstract,health
5614,0,http://onlinelibrary.wiley.com/doi/10.1002/etc.5620210703/abstract;jsessionid=D42BBF51046972D4636DD2E47C94E7C3.f02t01?userIsAuthenticated=false&deniedAccessCustomisedMessage=,health
5614,1,http://pubs.acs.org/doi/abs/10.1021/es3045289,health
5687,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0528.2009.00501.x/abstract;jsessionid=1EAEC1475E987D33C68A0ED8896B0F26.f04t03,health
5754,0,https://www.abc.net.au/news/2016-10-17/tasmanian-devil-milk-study-could-help-in-fight-against-cancer/7938148,health
5764,0,http://onlinelibrary.wiley.com/doi/10.1111/ene.12550/abstract;jsessionid=C0152D2624AE1A27E4365DF89E2FA93B.f01t01,health
5786,0,http://onlinelibrary.wiley.com/doi/10.1002/oby.21538/full,health
5828,0,http://www.babycentre.co.uk/a4097/fertility-treatment-intracytoplasmic-sperm-injection-icsi,health
5886,0,http://www.nejm.org/doi/full/10.1056/NEJMc1602012,health
5932,0,http://www.cdc.gov/parasites/toxoplasmosis/epi.html,health
5932,1,http://folia.paru.cas.cz/artkey/fol-201002-0010_toxoplasma_gondii_strain-dependent_effects_on_mouse_behaviour.php,health
5932,2,https://phys.org/news/2016-11-toxoplasma.html,health
6031,0,http://sanfrancisco.cbslocal.com/2016/10/27/plasma-seen-as-possible-fountain-of-youth-treatment-for-older-patients/,health
6052,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1608085?query=featured_home#t=article,health
6180,0,http://www.tandfonline.com/doi/abs/10.3109/00365529409091740,health
6180,1,http://www.bmj.com/content/bmj/349/bmj.g6015.full.pdf,health
6181,0,http://www.cancer.org/acs/groups/content/@research/documents/document/acspc-047079.pdf,health
6472,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1610300,health
6541,0,http://www.alkahest.com/about/scientific-advisory-board/,health
6546,0,http://www.nejm.org/doi/full/10.1056/NEJM199212243272602,health
6564,0,http://www.annualreviews.org/doi/full/10.1146/annurev-clinpsy-032813-153657?url_ver=Z39.88-2003&rfr_id=ori%3Arid%3Acrossref.org&rfr_dat=cr_pub%3Dpubmed&,health
6564,1,https://jamanetwork.com/journals/jamapsychiatry/fullarticle/2597705,health
6614,0,http://www.nejm.org/doi/full/10.1056/NEJMoa1414850,health
6634,0,https://www.nature.com/doifinder/10.1038/nature20814,health
6719,0,http://www.everydayhealth.com/hs/schizophrenia-caregiver-guide/recognizing-and-preventing-relapse/,health
6771,0,http://www.npr.org/sections/health-shots/2017/02/14/514580162/scientific-panel-says-editing-heritable-human-genes-could-be-ok-in-the-future,health
6824,0,http://onlinelibrary.wiley.com/doi/10.1034/j.1600-0412.2003.00168.x/abstract,health
2194,0,http://pubs.acs.org/doi/pdfplus/10.1021/acs.est.5b03909,environment
2579,0,http://pubs.acs.org/doi/abs/10.1021/acs.est.5b02661,environment
2592,0,http://journals.ametsoc.org/doi/abs/10.1175/2008BAMS2634.1,environment
2671,0,https://100.org/wp-addons/maps/embed-large.html,environment
2757,0,http://blog.smu.edu/research/2015/11/09/california-6th-grade-science-books-climate-change-a-matter-of-opinion-not-scientific-fact/,environment
2816,0,http://iopscience.iop.org/article/10.1088/0004-637X/813/1/8/meta;jsessionid=2212696907E48C780EF3FD627C67760C.c2.iopscience.cld.iop.org,environment
2832,0,http://www.slate.com/blogs/future_tense/2015/10/14/antarctica_ice_shelf_collapse_is_a_climate_opportunity.html,environment
2890,0,https://www.nasa.gov/press-release/new-nasa-satellite-maps-show-human-fingerprint-on-global-air-quality,environment
2986,0,http://onlinelibrary.wiley.com/doi/10.1111/j.0169-5150.2005.00006.x/abstract,environment
3099,0,http://pubs.acs.org/doi/abs/10.1021/jacs.5b12354,environment
3135,0,http://onlinelibrary.wiley.com/doi/10.1029/2008GL036571/abstract,environment
3364,0,http://onlinelibrary.wiley.com/doi/10.1111/jiec.12371/abstract;jsessionid=C015CB469070F3EB424F693F26470800.f03t01,environment
3397,0,https://www.abc.net.au/news/2016-02-17/artificial-islands-perhaps-the-only-option-to-save-kiribati/7175688,environment
3454,0,http://www.yosemite.ca.us/library/up_and_down_california/3-1.html,environment
3703,0,http://timesofindia.indiatimes.com/city/raipur/Raipur-among-worlds-20-most-polluted-cities/articleshow/34844437.cms,environment
3981,0,https://www.abc.net.au/news/2016-04-26/global-snapshot-shows-how-humans-are-greening-the-earth/7346382,environment
3986,0,https://www.independent.co.uk/news/science/global-warming-climate-change-man-made-scientific-consensus-study-a6982401.html,environment
4044,0,https://www.independent.co.uk/news/science/global-warming-climate-change-man-made-scientific-consensus-study-a6982401.html,environment
4053,0,http://blogs.agu.org/wildwildscience/2016/04/11/accuweather-forecasts-90-days-scientifically-indefensible/,environment
4262,0,https://www.nature.com/articles/doi:10.1038/nature17953,environment
4409,0,https://blogs.loc.gov/maps/2016/04/the-geographical-oddity-of-null-island/,environment
4663,0,http://data.giss.nasa.gov/gistemp/maps/,environment
4678,0,http://www.world-nuclear.org/information-library/nuclear-fuel-cycle/fuel-recycling/processing-of-used-nuclear-fuel.aspx,environment
4703,0,https://www.abc.net.au/news/2016-06-09/mounting-tasmanian-damage-bill-feared-as-floodwaters-subside/7494504,environment
4703,1,http://www.smh.com.au/environment/animals/trees-cocooned-in-webs-as-ballooning-spiders-take-refuge-in-floodhit-tasmania-20160608-gpe8er.html,environment
4703,2,https://news.nationalgeographic.com/2016/06/spiders-ballooning-tasmania-floods-animals/,environment
4849,0,https://www.nature.com/articles/doi:10.1038/nature18319,environment
5045,0,http://www.annualreviews.org/doi/pdf/10.1146/annurev-marine-010816-060733,environment
5045,1,http://www.annualreviews.org/doi/abs/10.1146/annurev-marine-010816-060733,environment
5107,0,http://science.sciencemag.org/cgi/doi/10.1126/science.aaf7573,environment
5133,0,http://onlinelibrary.wiley.com/doi/10.1002/2016JB012923/abstract,environment
5147,0,http://onlinelibrary.wiley.com/doi/10.1002/qj.49702912507/abstract?systemMessage=Wiley+Online+Library+will+be+unavailable+on+Saturday+3rd+September+2016+at+08.30+BST%2F+03%3A30+EDT%2F+15%3A30+SGT+for+5+hours+and+Sunday+4th+September+at+10%3A00+BST%2F+05%3A00+EST%2F+17%3A00+SGT+for+1+hour++for+essential+maintenance.+Apologies+for+the+inconvenience,environment
5168,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL069511/full,environment
5206,0,http://onlinelibrary.wiley.com/doi/10.1002/2014MS000403/full,environment
5212,0,http://pubs.acs.org/doi/abs/10.1021/acs.est.5b06280,environment
5391,0,http://onlinelibrary.wiley.com/doi/10.1029/2010PA002055/abstract,environment
5407,0,http://onlinelibrary.wiley.com/doi/10.1111/oik.02891/full,environment
5582,0,https://portals.iucn.org/library/sites/library/files/documents/2016-046_0.pdf,environment
5590,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL069688/full#grl54719-bib-0040,environment
5609,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL070373/full,environment
5699,0,https://www.ethz.ch/en/news-and-events/eth-news/news/2016/09/twin-glacier-collapse-in-tibet.html,environment
5830,0,http://onlinelibrary.wiley.com/doi/10.1029/1999JD900411/full,environment
5928,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL071360/full,environment
5945,0,http://mathforum.org/library/drmath/view/58418.html,environment
6039,0,http://pubs.acs.org/doi/abs/10.1021/es903472a,environment
6125,0,http://journals.ametsoc.org/doi/full/10.1175/1520-0442(2002)015%3C0306%3AVOTEAJ%3E2.0.CO%3B2,environment
6151,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL070552/abstract,environment
6222,0,http://iabp.apl.washington.edu/maps_daily_table.html,environment
6284,0,http://onlinelibrary.wiley.com/doi/10.1111/1365-2656.12607/full,environment
6420,0,http://www.ewea.org/fileadmin/files/library/publications/statistics/EWEA-European-Offshore-Statistics-2015.pdf,environment
6520,0,http://journals.ametsoc.org/doi/abs/10.1175/1520-0434(1995)010%3C0005:WWFTTE%3E2.0.CO%3B2,environment
6520,1,http://journals.ametsoc.org/doi/full/10.1175/JCLI-D-12-00548.1,environment
6616,0,https://blogs.scientificamerican.com/guest-blog/political-investigation-is-not-the-way-to-scientific-truth/,environment
6751,0,http://onlinelibrary.wiley.com/doi/10.1002/2016GL072010/abstract,environment
6770,0,http://onlinelibrary.wiley.com/doi/10.1002/2016EF000410/full,environment
6794,0,https://www.news.com.au/world/oroville-california-dam-collapse-fears-spark-evacuations/news-story/90e7d681e809a272b7a31ff20a9a80ae,environment
6794,1,https://www.abc.net.au/news/2017-02-13/oroville-dam-northern-california-threatens-collapse-evacuate/8265532,environment
6827,0,http://journals.ametsoc.org/doi/abs/10.1175/JCLI-D-15-0508.1,environment
6827,1,http://journals.ametsoc.org/doi/abs/10.1175/JCLI3321.1,environment
6827,2,http://journals.ametsoc.org/doi/abs/10.1175/JCLI-D-13-00235.1,environment
6827,3,http://onlinelibrary.wiley.com/doi/10.1002/wrcr.20222/abstract,environment
6915,0,http://onlinelibrary.wiley.com/doi/10.1002/2016JB013467/full,environment
6936,0,http://iopscience.iop.org/article/10.1088/1748-9326/9/8/085003/pdf;jsessionid=59E9C8E7011E9A417503D51CBE446F6A.c2.iopscience.cld.iop.org,environment
7141,0,http://pubs.acs.org/doi/abs/10.1021/acs.est.6b05790,environment
7158,0,http://pubs.acs.org/doi/abs/10.1021/es504038a,environment
7312,0,http://onlinelibrary.wiley.com/wol1/doi/10.1002/2017GH000064/abstract,environment
7339,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL073478/full,environment
7357,0,http://onlinelibrary.wiley.com/doi/10.1002/2016JB012923/abstract,environment
7373,0,http://www.scmp.com/news/china/policies-politics/article/2094843/china-taps-cool-future-global-energy,environment
7437,0,http://onlinelibrary.wiley.com/doi/10.1002/grl.50514/full,environment
7441,0,http://www.journals.uchicago.edu/doi/10.1086/656185,environment
7484,0,http://www.pnas.org/cgi/doi/10.1073/pnas.1618567114,environment
7548,0,http://onlinelibrary.wiley.com/doi/10.1002/2013JF002935/abstract,environment
7568,0,http://onlinelibrary.wiley.com/doi/10.1002/2016EF000410/full,environment
7593,0,http://www.nejm.org/doi/10.1056/NEJMoa1702747,environment
7600,0,http://onlinelibrary.wiley.com/doi/10.1111/1745-5871.12230/full,environment
7607,0,https://www.nature.com/articles/doi:10.1038/ncomms15962,environment
7615,0,http://onlinelibrary.wiley.com/doi/10.1111/jav.01324/full,environment
7615,1,http://onlinelibrary.wiley.com/doi/10.1111/jeb.12531/abstract,environment
7651,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074014/abstract;jsessionid=83AB4F1DB3286847588BF849A9B3E3EF.f03t01,environment
7670,0,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2664.2011.02054.x/abstract,environment
7718,0,http://www.tandfonline.com/doi/abs/10.1080/03036758.2017.1329748?tokenDomain=eprints&tokenAccess=udvDKhIh7cpfpy3GMBpB&forwardService=showFullText&doi=10.1080%2F03036758.2017.1329748&doi=10.1080%2F03036758.2017.1329748&journalCode=tnzr20,environment
7745,0,http://pubs.acs.org/doi/abs/10.1021/jacs.7b02142,environment
7776,0,http://pubs.acs.org/doi/abs/10.1021/ja309317u,environment
7776,1,http://pubs.acs.org/doi/abs/10.1021/ja511890h,environment
7792,0,https://futurism.com/climate-change-projections-are-based-on-hard-scientific-data/,environment
7866,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074281/abstract,environment
7866,1,http://onlinelibrary.wiley.com/doi/10.1002/2017EF000601/full,environment
7926,0,http://www.tandfonline.com/doi/abs/10.1671/039.029.0213,environment
7969,0,http://onlinelibrary.wiley.com/doi/10.1029/2004GL020697/abstract,environment
7969,1,http://onlinelibrary.wiley.com/doi/10.1029/2004GL020670/abstract,environment
7969,2,http://onlinelibrary.wiley.com/doi/10.1029/2005GL023247/abstract,environment
7969,3,http://onlinelibrary.wiley.com/doi/10.1002/2015JF003667/abstract,environment
8014,0,http://pubs.acs.org/doi/abs/10.1021/jacs.7b02381,environment
8084,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL073958/abstract,environment
8087,0,http://onlinelibrary.wiley.com/doi/10.1111/rec.12565/full,environment
8143,0,https://www.eurekalert.org/emb_releases/2017-08/acs-cbo072617.php,environment
8143,1,https://www.acs.org/content/acs/en/meetings/fall-2017.html,environment
8160,0,http://eclipse-maps.com/Eclipse-Maps/Welcome.html,environment
8171,0,http://onlinelibrary.wiley.com/doi/10.1002/ceat.201600714/abstract;jsessionid=00C18EF573DB7016EA69A7877824F15F.f02t04,environment
8183,0,http://onlinelibrary.wiley.com/doi/10.1002/2014EF000283/abstract,environment
8198,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074388/abstract;jsessionid=8A6B3337CD6A7F7115861A961BB810F6.f04t01,environment
8309,0,https://www.nature.com/articles/doi:10.1038/ncomms16047,environment
8309,1,http://www.journals.uchicago.edu/doi/abs/10.1086/317571,environment
8309,2,http://www.journals.uchicago.edu/doi/abs/10.1086/317581,environment
8425,0,https://www.abc.net.au/news/2016-06-10/cloud-seeding-carried-out-over-tasmanian-catchment-before-floods/7499226,environment
8425,1,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074982/abstract,environment
8441,0,https://futurism.com/3-of-scientific-papers-deny-climate-change-and-evidence-shows-they-are-flawed/,environment
8512,0,http://onlinelibrary.wiley.com/doi/10.1002/2014GL062932/abstract;jsessionid=A6947BEBED3B2ED11C860F9F6DFC7EF2.f04t04?systemMessage=Wiley+Online+Library+will+be+unavailable+on+Saturday+and+Sunday+i.e+16th+and+17th+September+at+3%3A00+EDT+%2F+8%3A00+BST+%2F+12%3A30+IST+%2F+15%3A00+SGT+for+5+hours+and+3hours+for+essential+maintenance.+Apologies+for+any+inconvenience+caused+.,environment
8516,0,http://onlinelibrary.wiley.com/doi/10.1111/jiec.12471/full,environment
8598,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074934/abstract,environment
8605,0,http://www.pnas.org/cgi/doi/10.1073/pnas.1712433114,environment
8632,0,http://onlinelibrary.wiley.com/doi/10.1029/2001GL012943/abstract,environment
8632,1,http://onlinelibrary.wiley.com/doi/10.1029/2003PA000937/abstract,environment
8672,0,http://onlinelibrary.wiley.com/doi/10.1111/pala.12332/abstract,environment
8690,0,https://www.uu.nl/en/news/atlas-of-the-underworld-maps-out-the-world-under-our-feet,environment
8713,0,http://onlinelibrary.wiley.com/doi/10.1002/2017JB014592/abstract,environment
8726,0,http://www.tandfonline.com/doi/pdf/10.1080/07055900.1993.9649483,environment
8726,1,http://onlinelibrary.wiley.com/doi/10.1002/2017JB014808/abstract,environment
8766,0,https://news.nationalgeographic.com/2016/02/160222-easter-island-rapa-nui-collapse-archaeology-moai-mataa-warfare-weapons-Jared-Diamond/,environment
8766,1,http://onlinelibrary.wiley.com/doi/10.1002/ajpa.23273/abstract,environment
8778,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074929/abstract,environment
8782,0,https://dx.doi.org/doi:10.1038/s41559-017-0313-5,environment
8782,1,http://www.annualreviews.org/doi/full/10.1146/annurev-ecolsys-110512-135747,environment
8799,0,http://pubs.acs.org/doi/abs/10.1021/ac50033a022?journalCode=ancham,environment
8800,0,http://www.pnas.org/cgi/doi/10.1073/pnas.1705710114,environment
8803,0,http://www.annualreviews.org/doi/abs/10.1146/annurev-ecolsys-112414-054133,environment
8879,0,https://www.bioversityinternational.org/fileadmin/user_upload/online_library/Mainstreaming_Agrobiodiversity/All_you_need_to_know_about_Mainstreaming_agrobiodiversity.pdf,environment
8879,1,https://dx.doi.org/10.1073/pnas.1705540114,environment
8927,0,http://pubs.acs.org/doi/10.1021/acs.est.7b04512,environment
8929,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074934/abstract,environment
8942,0,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13615/abstract,environment
8966,0,https://blogs.scientificamerican.com/guest-blog/political-investigation-is-not-the-way-to-scientific-truth/,environment
9064,0,http://www.geology.cwu.edu/facstaff/huerta/HuertaWeb/Site/Marie_Byrd_Land.html,environment
9088,0,http://www.pnas.org/cgi/doi/10.1073/pnas.1709581114,environment
9137,0,http://onlinelibrary.wiley.com/doi/10.1002/ece3.3487/full,environment
9176,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL075198/abstract;jsessionid=4FB12D5E4DABD0853D04F0F91EA55187.f04t04,environment
9183,0,http://onlinelibrary.wiley.com/doi/10.1111/0022-4537.00177/full,environment
9183,1,http://journals.sagepub.com/doi/abs/10.1177/01461672002610009,environment
9183,2,http://onlinelibrary.wiley.com/doi/10.1111/1540-6237.00088/full,environment
9198,0,http://pubs.acs.org/doi/abs/10.1021/es802970v,environment
9198,1,http://www.tandfonline.com/doi/abs/10.1080/07388550500346359?journalCode=ibty20,environment
9268,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074954/full,environment
9378,0,http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2869.1996.00010.x/abstract,environment
9411,0,http://onlinelibrary.wiley.com/doi/10.1029/2000GL012461/full,environment
9604,0,http://onlinelibrary.wiley.com/doi/10.1002/2017GL074830/abstract;jsessionid=9EA774DD241A5FDCB4563966388D69DD.f01t03,environment
2204,0,http://scitation.aip.org/content/aip/journal/apl/107/10/10.1063/1.4930944,tech
2600,0,http://www.worldscientific.com/doi/10.1142/S2339547815400099,tech
2659,0,http://pubs.acs.org/doi/abs/10.1021/acs.analchem.5b03323,tech
2761,0,http://www.acs.org/content/acs/en/pressroom/presspacs/2015/acs-presspac-november-4-2015/graphene-could-take-night-vision-technology-beyond-predator.html,tech
2761,1,http://pubs.acs.org/doi/abs/10.1021/acs.nanolett.5b01755,tech
2770,0,https://www.eurekalert.org/pub_releases/2015-11/iop-3p110215.php,tech
2775,0,http://pubs.acs.org/doi/abs/10.1021/acs.jpcc.5b07860,tech
2887,0,http://pubs.acs.org/doi/abs/10.1021/acsnano.5b05564,tech
2897,0,http://www.acs.org/content/acs/en/pressroom/presspacs/2015/acs-presspac-december-16-2015/deicing-roads.html,tech
